id,input_path,crop_path,x,y,w,h,ocr_text,ocr_conf,method
20101474,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101474_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101474_2_label.jpg,83,242,113,48,ROYALSALUT,0.8008877404650826,ocr_union
20101474,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101474_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101474_1_label.jpg,92,180,220,96,ROYAL SALUTE,0.9985151283233555,ocr_union
20101475,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101475_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101475_2_label.jpg,122,224,82,48,SALUTE,0.8978688222445134,ocr_union
20101475,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101475_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101475_1_label.jpg,103,187,390,254,ROYAL SALUTE,0.9990920977829166,ocr_union
20101476,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101476_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101476_2_label.jpg,34,119,217,316,,,fallback
20101476,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101476_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101476_1_label.jpg,161,130,320,235,ROYAL SALUTE,0.9625146475359316,ocr_union
20101477,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101477_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101477_2_label.jpg,69,206,145,53,(ROYAL SALUTE,0.38360497243308145,ocr_union
20101477,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101477_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101477_1_label.jpg,103,187,331,254,ROYAL SALUTE,0.9985076803122784,ocr_union
20101478,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101478_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101478_2_label.jpg,79,243,119,47,WROYALSUTE,0.407975126296717,ocr_union
20101478,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101478_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101478_1_label.jpg,103,187,331,254,ROYAL SALUTE,0.9985076803122784,ocr_union
20101479,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101479_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101479_2_label.jpg,80,226,128,52,ROYALSALUTE,0.6786690289434264,ocr_union
20101479,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101479_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101479_1_label.jpg,133,193,386,192,ROYAL SALUTE,0.9996067562021544,ocr_union
20101480,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101480_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101480_2_label.jpg,28,119,228,316,,,fallback
20101480,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101480_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101480_1_label.jpg,27,156,549,362,,,fallback
20101481,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101481_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101481_2_label.jpg,29,119,228,316,,,fallback
20101481,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101481_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101481_1_label.jpg,113,191,202,90,ROYALSHT,0.9550370187635562,ocr_union
20101482,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101482_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101482_2_label.jpg,138,230,74,48,LTE,0.7144773006439209,ocr_union
20101482,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101482_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101482_1_label.jpg,111,191,206,92,ROYALSAAT,0.6450652474472073,ocr_union
20101483,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101483_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101483_2_label.jpg,31,119,223,316,,,fallback
20101483,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101483_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101483_1_label.jpg,32,156,544,419,,,fallback
20101484,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101484_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101484_2_label.jpg,25,119,227,316,,,fallback
20101484,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101484_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101484_1_label.jpg,109,193,212,92,ROYAL SALUTE,0.839119019134187,ocr_union
20101485,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101485_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101485_2_label.jpg,31,119,223,316,,,fallback
20101485,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101485_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101485_1_label.jpg,201,147,214,210,ROYAL,0.655460956611337,ocr_union
20101486,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101486_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101486_2_label.jpg,32,119,223,316,,,fallback
20101486,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101486_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101486_1_label.jpg,183,193,192,92,ROYAL SALUTE,0.9994521955420813,ocr_union
20101487,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101487_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101487_2_label.jpg,37,119,224,316,,,fallback
20101487,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101487_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101487_1_label.jpg,153,193,194,90,ROYAL SALUTE,0.45300173618261463,ocr_union
20101488,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101488_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101488_2_label.jpg,70,221,149,61,{ROYA,0.6199876515935854,ocr_union
20101488,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101488_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101488_1_label.jpg,69,183,468,294,Edition,0.7902467984817328,ocr_union
20101489,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101489_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101489_2_label.jpg,74,230,134,46,ROYAL SALUTE,0.9826494547425546,ocr_union
20101489,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101489_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101489_1_label.jpg,119,189,378,210,ROYAL SALUTE,0.8775810745121638,ocr_union
20101490,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101490_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101490_2_label.jpg,32,119,221,316,,,fallback
20101490,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101490_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101490_1_label.jpg,98,192,218,96,ROYAL SALUTE,0.9934811540003486,ocr_union
20101491,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101491_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101491_2_label.jpg,76,228,132,48,ROYAL SALUTE,0.4033403195908506,ocr_union
20101491,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101491_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101491_1_label.jpg,420,308,114,80,SALUTC,0.36413742174490993,ocr_union
20101492,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101492_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101492_2_label.jpg,30,119,223,316,,,fallback
20101492,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101492_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101492_1_label.jpg,125,189,206,92,ROYAL SALUTE,0.9219765320675231,ocr_union
20101494,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101494_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101494_2_label.jpg,25,119,234,316,,,fallback
20101494,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101494_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101494_1_label.jpg,378,124,157,245,WORLD,0.9739203606544024,ocr_union
20101495,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101495_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101495_2_label.jpg,32,119,220,316,,,fallback
20101495,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101495_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101495_1_label.jpg,147,185,204,92,ROYAL SALUTE,0.9462229915921554,ocr_union
20101496,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101496_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101496_2_label.jpg,30,119,224,316,,,fallback
20101496,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101496_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101496_1_label.jpg,111,191,208,264,ROYAL SALUTE,0.9886921072642785,ocr_union
20101497,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101497_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101497_2_label.jpg,31,119,223,316,,,fallback
20101497,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101497_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101497_1_label.jpg,73,156,452,369,,,fallback
20101498,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101498_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101498_2_label.jpg,42,119,200,316,,,fallback
20101498,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101498_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101498_1_label.jpg,125,201,184,88,ROYAL SALUTE,0.9448509456607362,ocr_union
20101499,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101499_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101499_2_label.jpg,58,219,146,206,,,fallback
20101499,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101499_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101499_1_label.jpg,50,156,506,416,,,fallback
20101500,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101500_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101500_2_label.jpg,39,119,207,316,,,fallback
20101500,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101500_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101500_1_label.jpg,62,156,482,428,,,fallback
20101501,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101501_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101501_2_label.jpg,40,119,202,316,,,fallback
20101501,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101501_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101501_1_label.jpg,62,156,482,428,,,fallback
20101502,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101502_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101502_2_label.jpg,42,119,200,316,,,fallback
20101502,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101502_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101502_1_label.jpg,129,195,188,92,ROYAL SALUTE,0.8943383070742271,ocr_union
20101503,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101503_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101503_2_label.jpg,108,294,70,46,62GUN,0.4293156024608763,ocr_union
20101503,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101503_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101503_1_label.jpg,183,179,172,86,ROYAL SALUTE,0.8653885293504461,ocr_union
20101504,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101504_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101504_2_label.jpg,72,252,142,86,GUN,0.999278881093242,ocr_union
20101504,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101504_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101504_1_label.jpg,147,181,363,294,ROYAL,0.9767614553357412,ocr_union
20101505,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101505_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101505_2_label.jpg,90,284,110,68,DIATHOND,0.8417065221368543,ocr_union
20101505,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101505_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101505_1_label.jpg,135,161,233,158,DIAMOND,0.9999660719863098,ocr_union
20101506,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101506_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101506_2_label.jpg,66,274,152,50,ROYAL SALUTE,0.9998742892403405,ocr_union
20101506,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101506_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101506_1_label.jpg,191,303,212,92,ROYAL SALUTR,0.7751981824473193,ocr_union
20101507,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101507_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101507_2_label.jpg,31,119,223,316,,,fallback
20101507,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101507_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101507_1_label.jpg,237,93,238,494,TERNAL RESERVE,0.8624779838590058,ocr_union
60100450,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60100450_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60100450_2_label.jpg,25,165,106,42,(SMMARQD,0.5061570527665036,ocr_union
60100450,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60100450_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60100450_1_label.jpg,150,228,170,96,(SMMARAD,0.4834643416622434,ocr_union
20101508,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101508_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101508_2_label.jpg,48,332,68,30,SANSIDAR,0.962112394407721,ocr_union
20101508,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101508_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101508_1_label.jpg,243,233,120,98,BLENDED,0.8826074027020498,ocr_union
20101509,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101509_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101509_2_label.jpg,50,170,58,52,BLEMDED,0.9752762786307859,ocr_union
20101509,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101509_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101509_1_label.jpg,241,217,118,110,BLENDED,0.997376352594564,ocr_union
20101510,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101510_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101510_2_label.jpg,0,0,158,435,,,default
20101510,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101510_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101510_2_label.jpg,0,0,158,435,,,default
20101511,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101511_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101511_2_label.jpg,11,191,134,46,SCALLYWAG,0.9999385267982733,ocr_union
20101511,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101511_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101511_1_label.jpg,91,68,408,483,SCALLYWAG,0.999869143655564,ocr_union
20801206,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801206_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801206_2_label.jpg,13,221,132,62,INTERNATIONAL,0.92007680598283,ocr_union
20801206,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801206_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801206_1_label.jpg,112,98,367,307,INTERNATIONAL,0.9485893272882181,ocr_union
20801207,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801207_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801207_2_label.jpg,18,246,119,59,INTERNATIONAL,0.6651331545828754,ocr_union
20801207,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801207_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801207_1_label.jpg,189,263,218,128,INTERNATIONAL,0.962649305272321,ocr_union
20801208,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801208_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801208_2_label.jpg,21,253,116,46,ScoTCHBLUE,0.6568370447271358,ocr_union
20801208,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801208_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801208_1_label.jpg,181,199,256,208,SPECI,0.9228127436279493,ocr_union
20801209,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801209_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801209_2_label.jpg,19,267,124,42,SCOTCH BLUE,0.496529143832246,ocr_union
20801209,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801209_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801209_1_label.jpg,80,129,365,265,AGED,0.8922227025032043,ocr_union
20801210,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801210_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801210_2_label.jpg,55,241,179,66,SCOTCH BLUE,0.9857347226069403,ocr_union
20801210,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801210_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801210_1_label.jpg,213,156,370,425,,,fallback
20801211,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801211_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801211_2_label.jpg,7,267,146,100,SCOTCH BLUE,0.9710431224262778,ocr_union
20801211,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801211_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801211_1_label.jpg,93,135,430,252,SCOTCH BLUE,0.9316780220709298,ocr_union
20801212,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801212_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801212_2_label.jpg,14,238,123,60,INTERNATIONAL,0.9379833531132257,ocr_union
20801212,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801212_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801212_1_label.jpg,197,269,204,115,ScOTCHBLUE,0.7498744976394603,ocr_union
20801213,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801213_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801213_2_label.jpg,88,316,104,54,ESCORT,0.9995640197535034,ocr_union
20801213,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801213_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801213_1_label.jpg,204,261,189,172,ESCORT,0.9995982358681431,ocr_union
20801214,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801214_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801214_2_label.jpg,87,271,108,102,ESCORT,0.9990046000451512,ocr_union
20801214,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20801214_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20801214_1_label.jpg,206,328,182,98,ESCORT,0.9995240600602265,ocr_union
20101513,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101513_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101513_2_label.jpg,12,231,132,63,SPECTAL,0.5276096848205862,ocr_union
20101513,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101513_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101513_1_label.jpg,195,290,210,127,SPECIAL,0.9635529818123847,ocr_union
10102763,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102763_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102763_2_label.jpg,6,224,152,62,SINGLETON,0.7049294761274821,ocr_union
10102763,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102763_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102763_1_label.jpg,94,121,418,303,THE,0.9804400058139227,ocr_union
10102768,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102768_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102768_2_label.jpg,14,234,134,56,SINGLETON,0.699530147871052,ocr_union
10102768,/Users/mainframe/Workspace/ML/WV-Team/data/photos/10102768_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/10102768_1_label.jpg,134,106,381,299,SInGLETON,0.5564318792716118,ocr_union
60200305,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200305_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200305_2_label.jpg,19,143,118,83,SKYY,0.9424203634262085,ocr_union
60200305,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200305_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200305_1_label.jpg,204,188,188,265,INFUSIONS,0.9994508068657213,ocr_union
60200306,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200306_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200306_2_label.jpg,21,151,114,83,INFUSIONS,0.9991319679749104,ocr_union
60200306,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200306_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200306_1_label.jpg,206,190,188,144,NFUSIONS,0.65103192694445,ocr_union
60200307,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200307_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200307_2_label.jpg,19,141,118,81,"INFUSIONS""",0.6077428286313971,ocr_union
60200307,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200307_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200307_1_label.jpg,210,200,182,151,SKYY,0.7990856766700745,ocr_union
60200308,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200308_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200308_2_label.jpg,20,143,115,79,INFUSIONS,0.9527138575546389,ocr_union
60200308,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200308_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200308_1_label.jpg,203,185,192,145,SKYY,0.7743696570396423,ocr_union
60200309,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200309_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200309_2_label.jpg,22,144,114,78,INFUSIONS,0.9803504280176015,ocr_union
60200309,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200309_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200309_1_label.jpg,210,236,182,96,INFUSIONS,0.9990276515764601,ocr_union
60200310,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200310_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200310_2_label.jpg,19,142,117,80,SKYY,0.8523649573326111,ocr_union
60200310,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200310_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200310_1_label.jpg,206,188,190,146,INFUSIONS,0.9944987066187312,ocr_union
60200311,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200311_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200311_2_label.jpg,19,141,116,81,INFUSIONS,0.9663946481618315,ocr_union
60200311,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200311_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200311_1_label.jpg,204,186,190,146,INFUSIONS,0.994429771526196,ocr_union
60200312,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200312_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200312_2_label.jpg,22,144,114,78,INFUSIONS,0.9903685317369928,ocr_union
60200312,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200312_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200312_1_label.jpg,206,186,188,146,SKYY,0.9541373252868652,ocr_union
60200313,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200313_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200313_2_label.jpg,17,139,122,83,NFUSIONS,0.9996843416140653,ocr_union
60200313,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200313_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200313_1_label.jpg,204,188,188,267,PEACH,0.9451006866394788,ocr_union
60200314,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200314_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200314_2_label.jpg,19,143,118,82,SKYY,0.9214520454406738,ocr_union
60200314,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200314_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200314_1_label.jpg,208,202,184,146,NFUSIONS,0.784084506324748,ocr_union
60200315,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200315_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200315_2_label.jpg,19,143,116,79,SKYY,0.9387197494506836,ocr_union
60200315,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200315_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200315_1_label.jpg,204,188,186,265,PINEAPPLE,0.8720212072510004,ocr_union
60200316,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200316_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200316_2_label.jpg,20,143,115,79,INFUSIONS,0.9937097079129,ocr_union
60200316,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200316_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200316_1_label.jpg,206,188,188,144,INFUSIONS',0.806978506654247,ocr_union
60200317,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200317_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200317_2_label.jpg,20,144,116,78,SKYY,0.7128100991249084,ocr_union
60200317,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200317_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200317_1_label.jpg,203,183,192,149,NFUSIONS,0.8809303502470456,ocr_union
60200318,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200318_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200318_2_label.jpg,24,122,108,62,SKYY,0.6504756808280945,ocr_union
60200318,/Users/mainframe/Workspace/ML/WV-Team/data/photos/60200318_1.webp,/Users/mainframe/Workspace/ML/WV-Team/data/crops/60200318_1_label.jpg,210,198,182,152,VODKA,0.9526565538735037,ocr_union
20101516,/Users/mainframe/Workspace/ML/WV-Team/data/photos/20101516_2.png,/Users/mainframe/Workspace/ML/WV-Team/data/crops/20101516_2_label.jpg,55,252,110,99,KiNG,0.988713800907135,ocr_union
